ID,Company_Name,Address,Telephone,Facsimile,Email,Website
21358, City of Boroondara Library Service,Kew Library    58 Cotham Rd     KEW       VIC   3101     AUSTRALIA,03 9278 4681,,kew.ill@boroondara.vic.gov.au,http://www.boroondara.vic.gov.au/libraries
29647,City of Canada Bay City of Canada Bay Library Service,"City of Canada Bay Council    (ILL) Level 1, 4-12 Garfield Street     FIVE DOCK       NSW   2046     AUSTRALIA",02 9911 6352,02 9713 4979,ill@canadabay.nsw.gov.au,http://www.canadabay.nsw.gov.au/
21381,City of Darwin City of Darwin Libraries,GPO Box 84    DARWIN       NT   0801     AUSTRALIA,08 8930 0200,,citylibrary@darwin.nt.gov.au,http://www.darwin.nt.gov.au/
89260, City of Fremantle: Fremantle Library,70 Parry St    Fremantle       WA   6160     AUSTRALIA,,,,http://www.fremantle.wa.gov.au/library
20116, City of Gold Coast Libraries  - Inter Library Loans,Interlibrary Loans Gold Coast Libraries    833 Nerang Southport Road     NERANG       QLD   4211     AUSTRALIA,07 55811557,07 55816150,ills@goldcoast.qld.gov.au,http://catalogue.goldcoast.qld.gov.au/
19817,City of Gosford Art Collection City of Gosford Art Collection Library,Mann St    GOSFORD       NSW   2250     AUSTRALIA,02 4324 2811,02 4323 4477*,,http://www.gosfordregionalgallery.com/
148508, City of Gosnells Libraries,2232D Albany Highway    GOSNELLS       WA   6110     AUSTRALIA,(08) 9391 6000,,library_queries@gosnells.wa.gov.au,http://www.gosnells.wa.gov.au/Home
89261, City of Greater Geraldton Regional Library,37 Marine Terrace    GERALDTON       WA   6530     AUSTRALIA,(08) 9956 6659,(08) 9956 6674,library@cgg.wa.gov.au,https://library.cgg.wa.gov.au/
28667, City of Melbourne Libraries  - Interlibrary Loans,City of Melbourne Libraries - Interlibrary loans    253 Flinders Lane     MELBOURNE       VIC   3000     AUSTRALIA,03 9658 8306,,ill@melbourne.vic.gov.au,http://melbournelibraryservice.com.au
176887,City of Melbourne Libraries City of Melbourne Libraries online Heritage Collection,"Manager Libraries and Recreation, City of Melbourne    GPO Box 1603     MELBOURNE       VIC   3001     AUSTRALIA",,,,http://melbournelibraryservice.com.au
161448,City of Melville City of Melville Libraries  - Interlibrary Loans,10 Almondbury Road    Booragoon       WA   6154     AUSTRALIA,0893640130,0893640285,ills@melville.wa.gov.au,http://www.melvillecity.com.au
160024, City of Norwood Payneham and St Peters Library Service,101 Payneham Rd    ST PETERS       SA   5070     AUSTRALIA,08 8334 0200,,stpadmin@npsp.sa.gov.au,http://www.npsp.sa.gov.au/culture_and_lifestyle/libraries
171148, City of PAE Libraries,14 Semaphore Road    SEMAPHORE       SA   5019     AUSTRALIA,08 8405 6580,08 8405 6666,libmail@portenf.sa.gov.au,http://www.cityofpae.sa.gov.au
19946,Parramatta City Council City of Parramatta Libraries,1-3 Fitzwilliam Street    PARRAMATTA       NSW   2150     AUSTRALIA,02 9806 5178,02 9806 5919,docdel@parracity.nsw.gov.au,http://www.parracity.nsw.gov.au/
89569,City of Perth City of Perth Library  - Public library,573 Hay Street    PERTH       WA   6000     AUSTRALIA,,,,http://www.perth.wa.gov.au/index.php
20677, City of Richmond & Burnley Historical Society,Old Courthouse    319 Bridge Rd     RICHMOND       VIC   3121     AUSTRALIA,,,,
152208, City of Stirling Libraries,Please consult one of our branch entries    STIRLING       WA   6021     AUSTRALIA,,,,http://www.stirling.wa.gov.au/home/library/
21315, City of Sydney Archives  - Sydney Reference Collection,Town Hall House    456 Kent Street     SYDNEY       NSW   2000     AUSTRALIA,02 9265 9618,02 9265 9606,archives@cityofsydney.nsw.gov.au,http://library.cityofsydney.nsw.gov.au
20023, City of Sydney Library  - Inter Library Loans,"Level 3, Town Hall House    456 Kent Street     SYDNEY       NSW   2000     AUSTRALIA",02 9265 9408,,ills@cityofsydney.nsw.gov.au,http://www.cityofsydney.nsw.gov.au/library/Default.asp
21027,City of Tea Tree Gully City of Tea Tree Gully Library,571 Montague Road    MODBURY       SA   5092     AUSTRALIA,08 8397 7333,,library@cttg.sa.gov.au,http://www.teatreegully.sa.gov.au/
89728,City of Vincent City of Vincent Library,Town of Vincent Library    99 Loftus Street     Leederville       WA   6007     AUSTRALIA,08 9273 6090,08 9273 6098,library@vincent.wa.gov.au,http://www.vincent.wa.gov.au
160063, City of West Torrens Public Library Service,1 Brooker Terrace    HILTON       SA   5033     AUSTRALIA,08 8416 6228,08 8234 5170,library@wtcc.sa.gov.au,http://www.westtorrens.sa.gov.au/Library
169787, City of Whittlesea,,,,,http://www.whittlesea.vic.gov.au/
20193,Townsville City Council CityLibraries | Corporate Research,"Level 1, Northtown    280 Flinders Street     TOWNSVILLE       QLD   4810     AUSTRALIA",07 4773 8800,07 4773 8608,research@townsville.qld.gov.au,http://www.townsville.qld.gov.au/
156028,Charles Sturt Library Service Civic Library,72 Woodville Rd    WOODVILLE       SA   5011     AUSTRALIA,,,,http://www.charlessturt.sa.gov.au/site/page.cfm?u=1
89517,City of Melville Civic Square Library  - Interlibrary Loans,10 Almondbury Road    BOORAGOON       WA   6154     AUSTRALIA,0893640130,0893640285,ills@melville.wa.gov.au,http://www.melvillecity.com.au
166768, Civica,5/565 Bourke St    MELBOURNE       VIC   3000     AUSTRALIA,61 3 8676 4400,61 3 8676 4444,,
157849, Civil Aviation Safety Authority Library (CASA),'Aviation House' CASA    16 Furzer St     Phillip       ACT   2606     AUSTRALIA,02 6217 1258,02 6217 1914,aviation.information@casa.gov.au,https://www.casa.gov.au/
20228,Clare and Gilbert Valleys Council Library Service Clare Library  - Clare and Gilbert Valleys Library Service,33 Old North Rd    CLARE       SA   5453     AUSTRALIA,08 8842 3817,08 8842 3871,clare.library@plain.sa.gov.au,http://www.claregilbertvalleys.sa.gov.au
89109,Town of Claremont Claremont Community Hub & Library,327 Stirling Hwy    CLAREMONT       WA   6010     AUSTRALIA,08 9285 4353,,library@claremont.wa.gov.au,http://www.claremont.wa.gov.au/
19770,Clarence Regional Library Clarence Regional Library Headquarters,126 - 144 Pound Street    GRAFTON       NSW   2460     AUSTRALIA,02 6641 0111,,ill@crl.nsw.gov.au,
89108,City of Wanneroo Libraries Clarkson Library,27 Ocean Keys Boulevard    CLARKSON       WA   6030     AUSTRALIA,08 9407 1600,08 9407 1699,ClarksonL@wanneroo.wa.gov.au,http://www.wanneroo.wa.gov.au/2/522/1/libraries.pm
20960,The University of Melbourne Classics and Archaeology,PARKVILLE       VIC   3052     AUSTRALIA,03 9344 4066,03 9344 4161,,http://www.unimelb.edu.au/
160259, Clayfield College,CLAYFIELD       QLD   4011     AUSTRALIA,,,,http://clayfield.qld.edu.au/
21730,Clayton Utz Clayton Utz Brisbane Library,Riparian Plaza    71 Eagle St     BRISBANE       QLD   4000     AUSTRALIA,07 3292 7480,07 3221 9669,referencedesk@claytonutz.com,http://www.claytonutz.com.au/
168088,Clayton Utz Clayton Utz Melbourne Library,"Level 19, 333 Collins Street    MELBOURNE       VIC   3000     AUSTRALIA",03 9286 6680,,library@claytonutz.com,http://www.claytonutz.com.au/
85270,Clayton Utz Clayton Utz Perth Library,250 St Georges Terrace    QV1 Building     PERTH       WA   6000     AUSTRALIA,08 9426 8000,08 9481 3095,capalerts@claytonutz.com,http://www.claytonutz.com.au/
88634,Clayton Utz Clayton Utz Sydney Library,Level 1    No. 1 Bligh Street      Sydney       NSW   2000     AUSTRALIA,02 9353 5666,02 8220 6700,referencedesk@claytonutz.com,http://www.claytonutz.com.au/
20701,CSIRO Clayton West Library  - Document Delivery Service,Bayview Ave    CLAYTON       VIC   3168     AUSTRALIA,03 9545 7866/7875,03 9545 7882,docdel@csiro.au,http://www.csiro.au/
20514,Central Gippsland Health Service Clayton Willington Library,155 Guthridge Pde    SALE       VIC   3850     AUSTRALIA,03  5143 8535,,library@cghs.com.au,http://cghs.intersearch.com.au/cgi-bin/koha/opac-main.pl
158788,District Council of Cleve Cleve School Community Library,Cleve Area School    Second Street     CLEVE       SA   5640     AUSTRALIA,08 8628 2607,08 8628 2511,cleve.library@plain.sa.gov.au,https://www.cleve.sa.gov.au/page.aspx?u=441
20197,UnitingCare Health Clinical Information & Resources Service,The Wesley Hospital    451 Coronation Drv     AUCHENFLOWER       QLD   4066     AUSTRALIA,07 3232 7972,07 3232 7994,uch.library@uchealth.com.au,
20105,Department of Health (Queensland Health) Clinical Knowledge Resources  - Document Supply Service,6th Floor Queensland Health Building    147-163 Charlotte Street     BRISBANE       QLD   4000     AUSTRALIA,07 3235 4186,07 3234 1382,ckn@health.qld.gov.au,
21550,Joondalup Health Campus Clinical Library,Shenton Ave    JOONDALUP       WA   6027     AUSTRALIA,08 9400 9487,,libraryenquiries.jhc@ramsayhealth.com.au,http://www.joondaluphealthcampus.com.au/
19734,"South Western Sydney Local Health District Clinical Library, Bankstown-Lidcombe Hospital","Clinical Library, Bankstown-Lidcombe Hospital    Eldridge Rd     BANKSTOWN       NSW   2200     AUSTRALIA",02 9722 8250,02 9722 8252,SWSLHD-BankstownLibrary@health.nsw.gov.au,http://www.health.nsw.gov.au/swslhd/
160256, Clontarf Beach State High,CLONTARF       QLD   4019     AUSTRALIA,,,,http://clonbeacshs.eq.edu.au/wcmss/
21382,Clunes Tourist Complex and Bottle Museum Clunes Tourist Complex and Bottle Museum Library,70 Bailey St    CLUNES       VIC   3370     AUSTRALIA,03  5345 3896,,,
160769,"Co.As.It. Italian Assistance Association Co.As.It. Italian Historical Society & Museo Italiano, Melbourne",189 Faraday Street    Carlton        NSW   2053     AUSTRALIA,,,,http://home.vicnet.net.au/~coasit/
169337, Coal Creek Community Park & Museum,,,,,
20442,Coal Creek Historical Park Coal Creek Historical Park Library,South Gippsland Hwy    KORUMBURRA       VIC   3950     AUSTRALIA,03  5655 1811,03 5655 1480,ccreek@tpg.com.au,http://www.coalcreekvillage.com.au/
19778,Cobar Shire Council Cobar Shire & TAFE Library,39 Marshall St    COBAR       NSW   2835     AUSTRALIA,02 6836 2744,02 6836 1472,library@cobar.nsw.gov.au,http://www.cobar.nsw.gov.au/
169798, Cobden & District Historical Society,,,,,
169848, Coburg Historical Society,P.O. Box 295    Pascoe Vale South       VIC   3044     AUSTRALIA,,,,http://home.vicnet.net.au/~coburghistorical/
21298,Moreland City Libraries Coburg Library  - Moreland Libraries Inter Library Loans,Brunswick Town Hall    233 Sydney Road Brunswick     BRUNSWICK       VIC   3056     AUSTRALIA,03 9389 8608,,ill@moreland.vic.gov.au,http://www.moreland.vic.gov.au
21417,Cochlear Ltd Cochlear Library  - Document Supply Service,1 University Avenue    Macquarie University     North Ryde       NSW   2109     AUSTRALIA,02 9425 5390,02 9425 5390,rmuzikar@cochlear.com.au,http://www.cochlear.com.au/
169710, Cockatoo History & Heritage Group,,,,,
89648,City of Cockburn Cockburn Administration,c/- Spearwood Public Library    9 Colville Crescent     SPEARWOOD       WA   6163     AUSTRALIA,,,,http://library.cockburn.wa.gov.au/
89111, Cocos Home Island Public Library,,,,,
89113, Cocos West Island Public Library,Cocos West Island Public Library    Cocos (Keeling) Islands Shire Council     West Island Cocos (Keeling) Islands       WA   6799     AUSTRALIA,,,,
21634,Coffey Coffey Environmental,"Suite 2, 53 Burswood     Burswood       WA   6100     AUSTRALIA",0417 916 219,,mortonld@bigpond.com,http://www.coffey.com/
138114,Coffey Coffey Geotechnics Chatswood Library,Level 19 Tower B Citadel Tower     799 Pacific Highway      Chatswood       NSW   2067     AUSTRALIA,+61 2 9406 1000,+61 2 9406 1002,sharyn.munro@coffey.com,http://www.coffey.com/
178089, Coffs Collections,Cnr of Coff & Duke Streets    COFFS HARBOUR       NSW   2450     AUSTRALIA,,,,
21490,Southern Cross University Coffs Harbour Education Campus Library  - Document Supply Service,"Library, Southern Cross University    Coffs Harbour Education Campus     COFFS HARBOUR       NSW   2450     AUSTRALIA",02 6659 3237,02 6659 3234,coffslibrary@scu.edu.au,http://www.scu.edu.au/
21457,Mid North Coast Local Health District Coffs Harbour Health Campus Library,345 Pacific Highway    Coffs Harbour Health Campus     COFFS HARBOUR       NSW   2450     AUSTRALIA,02 6656 7161,02 6656 7158,MNCLHD-CHHC-Library@health.nsw.gov.au,https://mnclhd.health.nsw.gov.au/
20463, Cohuna Historical Society Co-operative Ltd,Cullen St    COHUNA       VIC   3568     AUSTRALIA,,,,
153648,Powerhouse Museum Collections Australia Network,"Collections Australia Network, Powerhouse Museum    Box K346     Haymarket        NSW   1238     AUSTRALIA",02 9217 0347,02 9217 0616,enquiries@collectionsaustralia.net,http://www.powerhousemuseum.com/
177525, College of Intensive Care Medicine of Australia and New Zealand,Suite 101    168 Greville Street     PRAHAN       VIC   3181     AUSTRALIA,(03) 9514 2888,,cicm@cicm.org.au,http://libguides.anzca.edu.au/cicm
89156,Shire of Collie Collie Public Library,Wittenoom Street (cnr Steere Street)    Collie       WA   6225     AUSTRALIA,08 9734 9042,08 9734 2018,library@collie.wa.gov.au,http://www.collie.wa.gov.au/collie-public-library
158988,"University of Technology Sydney
    University Library Commonwealth Journal of Local Governance",Electronic Resource    N/A       NSW   N/A     AUSTRALIA,,,,http://www.lib.uts.edu.au/
177629,Melton City Council Library Service Community Heritage Collection,,,,,http://swft.mlis.ent.sirsidynix.net.au/client/mlis
115496,Community Resource Unit Inc. Community Resource Unit Library,,,,,
21720,Community Services Commission Community Services Commission Library,Level 3    128 Chalmers St     SURRY HILLS       NSW   2010     AUSTRALIA,02 9384 4999,03 9384 4948,library@csc.nsw.com.au,
20081, Community and Oral Health Library  - Document Supply Service,Community and Oral Health Library    776 Zillmere Road     ASPLEY       QLD   4034     AUSTRALIA,07 3360 4783,,COH-Library@health.qld.gov.au,http://sas.health.qld.libguides.com/home
20459, Como House (Historic House),Como Ave    SOUTH YARRA       VIC   3141     AUSTRALIA,,,,
156488,Pymble Ladies' College Conde Library,Avon Road    Pymble       NSW   2073     AUSTRALIA,02 9855 7662,02 9488 3062,libraryservices@pymblelc.nsw.edu.au,
169661, Conservation Volunteers,,,,,
21203,Department of Justice Victoria Consumer Affairs Library,25/121 Exhibition Street    MELBOURNE       VIC   3000     AUSTRALIA,03 868 41505,03 868 41527,library-ill@justice.vic.gov.au,http://www.justice.vic.gov.au/
21652,"Department of Mines, Industry Regulation and Safety Consumer Protection Library",Level 4    140 William Street     PERTH       WA   6000     AUSTRALIA,08 6552 9417,,cplibrary@commerce.wa.gov.au,http://www.dmp.wa.gov.au
164368,District Council of Coober Pedy Coober Pedy School Community Library,Coober Pedy Area School    Paxton Road     COOBER PEDY       SA   5723     AUSTRALIA,08 8672 4634,08 8672 5738,cooberpedy@libraries.sa.gov.au,http://www.cooberpedy.sa.gov.au/page.aspx?c=1741&u=
21011,Macquarie Regional Library Coolah Shire Library,59 Binnia St    COOLAH       NSW   2843     AUSTRALIA,02 6377 1209,02 6377 1486,,http://www.mrl.nsw.gov.au
153710,Riverina Regional Library Coolamon Library,129 Cowabbie Street    Coolamon       NSW   2701     AUSTRALIA,(02) 6927 2492,(02) 69272512,coolamon_library@westnet.com.au,http://www.rrl.nsw.gov.au/
89650,City of Cockburn Coolbellup Public Library,90 Cordelia Avenue    COOLBELLUP       WA   6163     AUSTRALIA,0894113830,,,http://library.cockburn.wa.gov.au/
89155,Shire of Coolgardie Libraries Coolgardie Library,Coolgardie Shire Office    Bayley Street     COOLGARDIE       WA   6429     AUSTRALIA,,,,http://www.coolgardie.wa.gov.au/
164408,Coorong District Council Coomandook Community Library,Coomandook Area School    Dukes Highway     COOMANDOOK       SA   5261     AUSTRALIA,08 8573 3196,08 8573 3196,coomandook.library@plain.sa.gov.au,https://www.coorong.sa.gov.au/libraries
160274, Coomera Anglican College,COOMERA       QLD   4209     AUSTRALIA,,,,http://www.cac.qld.edu.au/
19781,North Western Library Service Coonamble Shire Library,80 Castlereagh Street    COONAMBLE       NSW   2829     AUSTRALIA,02 6822 3442,02 6822 1057,nwrl.csl@bigpond.com,http://www.northwesternlibrary.com.au/
20171,CSIRO Coopers Plains Library  - Document Delivery Service,Cnr Creek & Wynnum Rds    CANNON HILL       QLD   4170     AUSTRALIA,03 9545 7866/7875,03 9545 7882,docdel@csiro.au,http://www.csiro.au/
89158,Coorow Public Library & Information Service Coorow Library,Main Street    COOROW       WA   6515     AUSTRALIA,,,,http://www.coorow.wa.gov.au/services/libraries.html
153715,Riverina Regional Library Cootamundra Library,Wallendoon Street    Cootamundra       NSW   2590     AUSTRALIA,02 69402200,02 69402202,library@cootamundra.nsw.gov.au,http://www.rrl.nsw.gov.au/
163848,Copper Coast Council Copper Coast Library - Kadina,1a Doswell Terrace    KADINA       SA   5554     AUSTRALIA,08 8821 0444,08 8821 0447,kadina.library@plain.sa.gov.au,http://www.coppercoast.sa.gov.au
167328, Copyright Agency Limited  - Copyright Collection Society,"Level 15, 233 Castlereagh Street    SYDNEY       NSW   2000     AUSTRALIA",,,,http://www.copyright.com.au
21459,Corangamite Regional Library Corporation Corangamite Regional Library Corporation Library,139 Wilson Street    COLAC       VIC   3250     AUSTRALIA,03 5232 1160,03 5232 1880,ill@crlc.vic.gov.au,http://www.corangamitelibrary.vic.gov.au
175853, Corinella Mark Lodge,123 Mostyn Street    CASTLEMAINE       VIC   3450     AUSTRALIA,0408555509,,robert@robjthompson.com,
169637, Cornish College,,,,,
168230,Riverina Regional Library Corowa Library,Civic Centre    100 Edward Street     COROWA       NSW   2646     AUSTRALIA,(02) 6033 8941,,corowalibrary@corowa.nsw.gov.au,http://www.rrl.nsw.gov.au/
19719,"BA Australia Ltd Corporate & Resource Finance Department, Information Centre",Level 13    167 Macquarie St     SYDNEY       NSW   2000     AUSTRALIA,02 9326 0323,02 9235 0485*,,
23160,Philip Morris Corporate Services Inc. Corporate Affairs Library,1 Southbank Boulevard    SOUTHBANK       VIC   3006     AUSTRALIA,03 9685 1924,03 9685 1999,,
21758,Glenorchy City Council Corporate Library,374 Main Road    GLENORCHY       TAS   7010     AUSTRALIA,03 6274 0709,03 6273 1056,library@glenorchycc.tas.gov.au,http://www.gcc.tas.gov.au
101346, Corporation of the Diocesan Synod of North Queensland,155-157 Denham Stree    Townseville       QLD   4810     AUSTRALIA,,,,
20229,Department of Justice Correctional Services South Australia Correctional Services Library,8th Floor Public Trustee Bldg    25 Franklin St     ADELAIDE       SA   5000     AUSTRALIA,,,,
89157,Shire of Corrigin Corrigin Public Library,29 Walton Street    CORRIGIN       WA   6375     AUSTRALIA,,,,http://www.corrigin.wa.gov.au
20101,Corrs Support Services Pty Ltd Corrs Support Services - Brisbane,"Level 35, Waterfront Place    1 Eagle Street     BRISBANE       QLD   4000     AUSTRALIA",07 3228 9840,07 3229 2844*,,http://www.corrs.com.au
20464,Corrs Support Services Pty Ltd Corrs Support Services - Melbourne,Level 22    567 Collins St     MELBOURNE       VIC   3000     AUSTRALIA,03 9672 3192,03 9672 3010,knowledge.centre@corrs.com.au,http://www.corrs.com.au
98168,Corrs Support Services Pty Ltd Corrs Support Services - Sydney,Level 9    8 Chifley Square     Sydney       NSW   2000     AUSTRALIA,02 9210 6252,02 9210 6611,sarah.benson@corrs.com.au,http://www.corrs.com.au
159008,"University of Technology Sydney
    University Library Cosmopolitan Civil Societies: An Interdisciplinary Journal",Electronic Resource    N/A       NSW   N/A     AUSTRALIA,,,,http://www.lib.uts.edu.au/
159010,"Swinburne University of Technology
    Swinburne Library Cosmos and History: The Journal of Natural and Social Philosophy",Electronic Resource    N/A       VIC   N/A     AUSTRALIA,,,,http://www.swinburne.edu.au/library/
80297,Estonian Archives in Australia Council of Estonian Societies in Australia,PO Box 492    Darlinghurst       NSW   1300     AUSTRALIA,,,,
173670, Council of Private Higher Education Inc,"Suite 59, Level 5    47 Neridah Street     Chatswood       NSW   2067     AUSTRALIA",,,,http://cophe.edu.au/
170113,The University of Melbourne Course Work,,,,,http://www.unimelb.edu.au/
20300,"Courts Administration Authority, South Australia Courts Administration Authority Library Service",1 Gouger St    ADELAIDE       SA   5000     AUSTRALIA,08 8204 0488,08 8204 0461,pmcourtlibraries@courts.sa.gov.au,http://www.courts.sa.gov.au/
20923, Courts Library (NT),"Level 6, Supreme Court Building    Mitchell St     DARWIN       NT   0800     AUSTRALIA",08  8999 6580,08  8999 6181,sclibrary@nt.gov.au,http://www.supremecourt.nt.gov.au/library/index.htm
164369,District Council of Franklin Harbour Cowell School Community Library,Cowell Area School    42 Story Road     COWELL       SA   5602     AUSTRALIA,08 8629 2320,,cowell.library@plain.sa.gov.au,http://www.franklinharbour.sa.gov.au
21419,Casey - Cardinia Library Corporation Cranbourne Library,Cranbourne Complex    Berwick-Cranbourne Rd     CRANBOURNE       VIC   3977     AUSTRALIA,03 5990 0100,03 5996 2533,illo@cclc.vic.gov.au,http://www.cclc.vic.gov.au/
89160,Shire of Cranbrook Libraries Cranbrook Public Library,Gathorne Street    CRANBROOK       WA   6321     AUSTRALIA,,,,
154948,Cranbrook School Cranbrook School Library,5 Victoria Rd    BELLEVUE HILL       NSW   2023     AUSTRALIA,0293279549,93287851,library@cranbrook.nsw.edu.au,http://www.cranbrook.nsw.edu.au/
21470,University of Notre Dame Australia Craven Law Library,c/o Galvin Medical Library    38 Henry St     FREMANTLE       WA   6160     AUSTRALIA,08 9433 0255,,fremantle.documentdelivery@nd.edu.au,http://www.nd.edu.au/
89808, Cressy and District History Group Incorporated,1 Lyons Street    CRESSY       VIC   3322     AUSTRALIA,,,,http://www.nla.gov.au/apps/ilrs
177066,"The University of Melbourne Creswick Campus Historical Collection, University of Melbourne",,,,,http://www.unimelb.edu.au/
20453, Creswick Museum,PO Box 248    CRESWICK       VIC   3363     AUSTRALIA,03  5345 2329,,,http://www.creswickmuseum.org.au/
88823, Cridlands Pty Ltd,"Level 9 Mitchell Centre,    59 Mitchell Street     Darwin       NT   0800     AUSTRALIA",(08)89430400,(08)89430499,helen.edney@cridlands.com.au,
20100,Crime and Corruption Commission Crime and Corruption Commission Library,Level 2 North Tower Green Square    515 St Paul's Terrace     FORTITUDE VALLEY       QLD   4006     AUSTRALIA,07 3360 6360,07 3360 6333,Library@ccc.qld.gov.au,http://www.ccc.qld.gov.au/
176801, Crown Institute of Higher Education,116 Pacific Highway    NORTH SYDNEY       NSW   2060     AUSTRALIA,0466289656,,xiao.han@cihe.edu.au,https://www.cihe.edu.au/
21018,Department of Justice and Attorney-General Crown Law Library,"State Law Building, Crown Law Library    7th Floor, 50 Ann Street     BRISBANE       QLD   4001     AUSTRALIA",07 3239 3282,,circulation.desk@justice.qld.gov.au,http://www.justice.qld.gov.au/
89162,Cue Shire Council Cue Public Library,Lot 2 Austin Street    CUE          6640     AUSTRALIA,,,,
153711,Riverina Regional Library Culcairn Library,Balfour Street    Culcairn       NSW   2660     AUSTRALIA,02 6029 8241,,culcairn.library@culcairn.nsw.gov.au,http://www.rrl.nsw.gov.au/
160020,Marion Libraries Cultural Centre Library,287 Diagonal Road    OAKLANDS PARK       SA   5046     AUSTRALIA,08 8375 6785,,interlibraryloans@marion.sa.gov.au,http://www.marion.sa.gov.au/
19796,Western Sydney Local Health District Cumberland Hospital Mental Health Library  - Catalogue,1-11 Hainsworth St    WESTMEAD       NSW   2145     AUSTRALIA,02 9840 3503,02 9840 3575,WSLHD-CumberlandLibrary@health.nsw.gov.au,http://www.health.nsw.gov.au/wslhd/
158288,District Council of Lower Eyre Peninsula Cummins Area School  - Cummins Area School,McFarlane Street    Cummins       SA   5631     AUSTRALIA,08 8676 2476,08 8676 2288,cummins.library@plain.sa.gov.au,http://www.lowereyrepeninsula.sa.gov.au/page.aspx?c=2325&u=
89163,Shire of Cunderdin Cunderdin Public Library,57 Main Street    CUNDERDIN       WA   6407     AUSTRALIA,08 9635 1784,,cunderdinlibrary@westnet.com.au,
20496,Australian Council for Educational Research Cunningham Library (ACER),19 Prospect Hill Rd    CAMBERWELL       VIC   3124     AUSTRALIA,03 9277 5553,03 9277 5500,library@acer.org,http://www.acer.edu.au/
29668,CSIRO Cunningham Library (CSIRO)  - Document Delivery Service,Queensland Bioscience Precinct    306 Carmody Road     ST LUCIA       QLD   4067     AUSTRALIA,03 9545 7866/7875,03 9545 7882,docdel@csiro.au,http://www.csiro.au/
21092,Garvan Institute of Medical Research Curran Foundation Library,384 Victoria St    DARLINGHURST       NSW   2010     AUSTRALIA,02 9295 8190,02 9295 8191,library@garvan.org.au,http://www.garvan.org.au
165008,The University of Sydney Curriculum Resources Collection,Cnr of Western Ave & Manning Rd    CAMPERDOWN       NSW   2006     AUSTRALIA,,,,https://sydney.edu.au/
20821,Curtin University Curtin University Library  - Document Delivery Service,Building 105    208 Kent St     BENTLEY       WA   6102     AUSTRALIA,08 9266 7162,,DocDel@curtin.edu.au,http://www.curtin.edu.au/
167928,"Curtin University
    Curtin University Library Curtin University: Institutional Repository",Kent Street    BENTLEY       WA   6102     AUSTRALIA,,,,http://library.curtin.edu.au/
21442,College of Law D.K. Donald Library,2 Chandos St    ST LEONARDS       NSW   2065     AUSTRALIA,02 9965 7040,,library@collaw.edu.au,http://www.collaw.edu.au/
20336,Tasmanian Law Library: Andrew Inglis Clark D.M. Chambers Library,Level 8    15 Murray St     HOBART       TAS   7000     AUSTRALIA,03 6233 2484,03 6233 7432,library@justice.tas.gov.au,http://www.lawlibrary.tas.gov.au
163528,Department of Agriculture and Fisheries Qld DAF Qld eResearch Archive,GPO Box 267    Brisbane  Qld           4001     AUSTRALIA,07 3255 4523,,docdel@daff.qld.gov.au,http://www.daf.qld.gov.au/
21408,Department of Agriculture and Fisheries Qld DAF Research Information Service Coopers Plains,"DAF Qld Research Information Service Level 1, Block 1    39 Kessels Road     COOPERS PLAINS       QLD   4108     AUSTRALIA",07 3708 8532,,ris.documentdelivery@daf.qld.gov.au,http://www.daf.qld.gov.au/
20232,Drug & Alcohol Services South Australia DASSA Library and Resource Centre,DASSA Library and Resource Centre    91 Magill Road     STEPNEY       SA   5069     AUSTRALIA,08 7425 5075,08 7425 5016,dassa.library@health.sa.gov.au,http://www.dassa.sa.gov.au/site/page.cfm
21170,QLD Dept of Environment and Science DES|DoR|DRDMW Library  - Document Delivery,"Gnd Floor, Block B, Ecosciences Precinct    B3 Loading Dock, off Joe Baker Street,     DUTTON PARK       QLD   4102     AUSTRALIA",07 3170 5740,,Library@des.qld.gov.au,http://www.ehp.qld.gov.au
167188, DLS Australia Pty Ltd,12 Phoenix Court    BRAESIDE       VIC   3195     AUSTRALIA,03 9587 5044,,donna@dlsbooks.com.au,
19663,Department of the Prime Minister and Cabinet DPMC Library,1 National Crt     BARTON       ACT   2600     AUSTRALIA,02 6271 5581,02 6271 5582,library@pmc.gov.au,http://www.dpmc.gov.au/
21189,Defence Science and Technology Group DST Group - Research Information Services - Edinburgh,Main Store    Fifth Avenue     EDINBURGH       SA   5111     AUSTRALIA,08 7389 4544,08 7389 6803,im&trisill@dst.defence.gov.au,http://www.dsto.defence.gov.au/
20383,Defence Science and Technology Group DST Group Research Information Services  - Melbourne,506 Lorimer St    FISHERMANS BEND       VIC   3207     AUSTRALIA,03 9626 7434,03 9626 7082,RIS.ILL@dsto.defence.gov.au,http://www.dsto.defence.gov.au/
21217,Defence Science and Technology Group DST Group-Sydney Research Information Services,13 Garden St    Eveleigh       NSW   2015     AUSTRALIA,,02 93810229,RIS.ill@dsto.defence.gov.au,http://www.dsto.defence.gov.au/
21172,Domestic Violence Resource Centre DVRC Library,56 Boundary St    SOUTH BRISBANE BC       QLD   4101     AUSTRALIA,07 3217 2544,07 3217 2679,,http://www.dvrc.org.au/
159648,Dairy Australia Dairy Australia: Research Reports,"Level 5, IBM Centre    60 City Road     Southbank       VIC   3006     AUSTRALIA",039694899,,docdel@dairyaustralia.com.au,http://www.dairyaustralia.com.au
